str_id	sound	map	english	chinese	source
str_385514	vo_9_15_160_1_h	persona	Stand down! That was a marine!	{furrow}住手！那是个陆战队员！	sndshd
str_385515	vo_9_15_160_2_h	persona	That was a human you iced!	{furrow}你干掉的可是个人类！	sndshd
str_385516	vo_9_15_160_3_h	persona	You just killed a soldier!	{furrow}你刚打死了一个士兵！	sndshd
str_385517	vo_9_15_200_1_h	persona	Behind you!	小心背后！	sndshd
str_385518	vo_9_15_200_2_h	persona	Look to the back!	看后面！	sndshd
str_385519	vo_9_15_200_3_h	persona	There's Strogg are behind you!	你身后有 Strogg！	sndshd
str_385520	vo_9_15_210_1_h	persona	Strogg to the left!	左边有 Strogg！	sndshd
str_385521	vo_9_15_210_2_h	persona	Hostiles on the left flank!	左翼有敌人！	sndshd
str_385522	vo_9_15_210_3_h	persona	Weapons to the left!	枪口朝左！	sndshd
str_385523	vo_9_15_220_1_h	persona	Look right!	看右边！	sndshd
str_385524	vo_9_15_220_2_h	persona	Hostiles on the right flank!	右翼有敌人！	sndshd
str_385525	vo_9_15_230_1_h	persona	There's Strogg up there!	上面有 Strogg！	sndshd
str_385526	vo_9_15_230_2_h	persona	Look up!	往上看！	sndshd
str_385527	vo_9_15_230_3_h	persona	Strogg are up above!	Strogg 在上面！	sndshd
str_385528	vo_9_15_240_1_h	persona	It's go time, freak!	开干了，怪胎！	sndshd
str_385529	vo_9_15_240_2_h	persona	Target acquired!	锁定目标！	sndshd
str_385530	vo_9_15_240_3_h	persona	Come on, freak!	来啊，怪胎！	sndshd
str_385531	vo_9_15_240_4_h	persona	I'm gonna bust you up!	我要把你拆成零件！	sndshd
str_385532	vo_9_15_240_5_h	persona	You're dead!	你死定了！	sndshd
str_385533	vo_9_15_240_6_h	persona	Got a squib right here!	这儿就有个杂碎！	sndshd
str_385534	vo_9_15_250_1_h	persona	You want something?	想干嘛？	sndshd
str_385535	vo_9_15_260_1_h	persona	(pain grunt)	（受伤音）	sndshd
str_385536	vo_9_15_260_2_h	persona	(pain grunt)	（受伤音）	sndshd
str_385537	vo_9_15_260_3_h	persona	(pain grunt)	（受伤音）	sndshd
str_385538	vo_9_15_260_4_h	persona	(pain grunt)	（受伤音）	sndshd
str_385539	vo_9_15_270_1_h	persona	(death yell)	（死亡音）	sndshd
str_385540	vo_9_15_270_2_h	persona	(death yell)	（死亡音）	sndshd
str_385541	vo_9_15_270_3_h	persona	(death yell)	（死亡音）	sndshd
str_385542	vo_9_15_290_1_h	persona	Stay at your position! I'm a medic!	待在原地！我是医疗兵！	sndshd
str_385543	vo_9_15_290_2_h	persona	I've got a medpack for you!	我这有医疗包给你！	sndshd
str_385544	vo_9_15_290_3_h	persona	Don't move, Marine! I'll fix you up!	别动，陆战队员！我来治好你！	sndshd
str_385545	vo_9_15_300_1_h	persona	Corporal Kane, I have a medpack for you!	Kane 下士，我这有医疗包给你！	sndshd
str_385546	vo_9_15_300_2_h	persona	I'll heal you, Corporal Kane.	我来治你，Kane 下士。	sndshd
str_385547	vo_9_15_300_3_h	persona	Stay put, Kane. I'm on my way!	别动，Kane。我这就来！	sndshd
str_385548	vo_9_15_300_4_h	persona	Corporal Kane, remain there. I'll be there in a second.	Kane 下士，待在那儿。我马上就到。	sndshd
str_385549	vo_9_15_30_1_h	persona	Sorry, I'm a kinda occupied right now.	抱歉，我这会儿有点脱不开身。	sndshd
str_385550	vo_9_15_30_2_h	persona	I can't talk right now. I'm busy.	{furrow}现在没空聊。我忙着呢。	sndshd
str_385551	vo_9_15_30_3_h	persona	I wish I could help you, but I can't.	{furrow}我也想帮你，可实在帮不上。	sndshd
str_385552	vo_9_15_310_1_h	persona	You're lucky I got here when I did.	算你走运，我来得及时。	sndshd
str_385553	vo_9_15_310_2_h	persona	Here's a medpack.	给，医疗包。	sndshd
str_385554	vo_9_15_310_3_h	persona	Just gimme a second.	给我几秒钟就好。	sndshd
str_385555	vo_9_15_310_5_h	persona	This oughta help.	这个应该管用。	sndshd
str_385556	vo_9_15_320_1_h	persona	There. Back into the battle, Marine.	好了。回战场去吧，陆战队员。	sndshd
str_385557	vo_9_15_320_2_h	persona	I'm done.	处理完了。	sndshd
str_385558	vo_9_15_320_3_h	persona	There, good as new.	好了，跟新的一样。	sndshd
str_385559	vo_9_15_320_4_h	persona	Enough loungin' around, Marine. Back into the fight!	别歇着了，陆战队员。回去接着打！	sndshd
str_385560	vo_9_15_80_1_h	persona	We just lost a Marine!	我们刚损失了一名队员！	sndshd
str_385561	vo_9_15_80_2_h	persona	There's a soldier down!	有士兵倒下了！	sndshd
str_385562	vo_9_15_80_3_h	persona	Dammit! They fragged a Marine!	该死！他们干掉了一个陆战队员！	sndshd
str_385563	vo_9_15_80_4_h	persona	Man down! Man down!	有人中弹！有人中弹！	sndshd
str_385564	vo_9_15_90_1_h	persona	Ha, ha! I liked that!	哈哈！这我喜欢！	sndshd
str_385565	vo_9_15_90_2_h	persona	Ha! And they said the Strogg were tough!	哈！还有人说 Strogg 难对付呢！	sndshd
str_385566	vo_9_15_90_3_h	persona	Ooooyeah!	哦——耶！	sndshd
str_385567	vo_9_15_90_4_h	persona	Ha, ha!	哈哈！	sndshd
str_385568	vo_9_15_90_5_h	persona	That freak's dead!	那怪胎死透了！	sndshd
str_385569	vo_9_15_90_6_h	persona	Oooorah.	呜——啦。	sndshd
str_385570	vo_9_15_90_7_h	persona	Gimme another Strogg to shoot!	再给我来个 Strogg 练练枪！	sndshd
str_385571	vo_9_15_90_8_h	persona	Don't mess with the Marines, Strogg.	别惹陆战队，Strogg。	sndshd
str_385572	vo_9_16_130_1_h	persona	Thanks, Corporal. That was a close one.	谢了，下士。刚才真悬。	sndshd
str_385573	vo_9_16_130_2_h	persona	Damn, that Strogg had me dead in his sights.	好家伙，那 Strogg 的准星都咬死我了。	sndshd
str_385574	vo_9_16_130_3_h	persona	Guess I owe you one. Thanks.	看来我欠你个人情。谢了。	sndshd
str_385575	vo_9_16_140_1_h	persona	Damn, that was sweet!	好家伙，太漂亮了！	sndshd
str_385576	vo_9_16_140_2_h	persona	All right!	好样的！	sndshd
str_385577	vo_9_16_140_3_h	persona	That Strogg was yours!	那个 Strogg 算你的战果！	sndshd
str_385578	vo_9_16_140_4_h	persona	Couldn't a done better myself!	换我上也打不了这么漂亮！	sndshd
str_385579	vo_9_16_140_5_h	persona	That was freakin' amazing!	简直神了！	sndshd
str_385580	vo_9_16_140_6_h	persona	Ooo, nice!	哦，漂亮！	sndshd
str_385581	vo_9_16_140_7_h	persona	Good one!	漂亮！	sndshd
str_385582	vo_9_16_140_8_h	persona	You're deadly, Marine!	你真是个狠角色，陆战队员！	sndshd
str_385583	vo_9_16_150_1_h	persona	Hey! Check your line of fire!	{furrow}嘿！看清你的射界！	sndshd
str_385584	vo_9_16_150_2_h	persona	Watch your targets!	{furrow}看清目标！	sndshd
str_385585	vo_9_16_150_3_h	persona	You just shot me!	{furrow}你刚打中我了！	sndshd
str_385586	vo_9_16_150_4_h	persona	Do I look like a Strogg to you?	{furrow}你看我长得像 Strogg 吗？	sndshd
str_385587	vo_9_16_150_5_h	persona	Whose side are you on?	{furrow}你到底是哪边的？	sndshd
str_385588	vo_9_16_160_1_h	persona	Shit! You iced a Marine!	{furrow}妈的！你干掉了一个陆战队员！	sndshd
str_385589	vo_9_16_160_2_h	persona	Stop shootin' guys on our side!	{furrow}别再朝自己人开枪了！	sndshd
str_385590	vo_9_16_160_3_h	persona	Dammit! You killed a Marine!	{furrow}该死！你打死了一个陆战队员！	sndshd
str_385591	vo_9_16_200_1_h	persona	Look behind you!	看你身后！	sndshd
str_385592	vo_9_16_200_2_h	persona	There's Strogg in back!	后面有 Strogg！	sndshd
str_385593	vo_9_16_200_3_h	persona	There's freaks behind you!	你背后有怪胎！	sndshd
str_385594	vo_9_16_210_1_h	persona	Strogg on the left!	左边有 Strogg！	sndshd
str_385595	vo_9_16_210_2_h	persona	They're flanking left!	他们在从左翼包抄！	sndshd
str_385596	vo_9_16_210_3_h	persona	Aim left!	瞄准左边！	sndshd
str_385597	vo_9_16_220_1_h	persona	Look right!	看右边！	sndshd
str_385598	vo_9_16_220_2_h	persona	To the right!	右边！	sndshd
str_385599	vo_9_16_230_1_h	persona	There's Strogg up top!	顶上有 Strogg！	sndshd
str_385600	vo_9_16_230_2_h	persona	Look up!	往上看！	sndshd
str_385601	vo_9_16_230_3_h	persona	Strogg up above!	上面有 Strogg！	sndshd
str_385602	vo_9_16_240_1_h	persona	C'mon squib.	来啊，杂碎。	sndshd
str_385603	vo_9_16_240_2_h	persona	Target sighted!	发现目标！	sndshd
str_385604	vo_9_16_240_3_h	persona	Bring it, Strogg!	放马过来，Strogg！	sndshd
str_385605	vo_9_16_240_4_h	persona	This one's mine!	这个归我！	sndshd
str_385606	vo_9_16_240_5_h	persona	You're dead meat, freak!	你死定了，怪胎！	sndshd
str_385607	vo_9_16_240_6_h	persona	I got this one!	这个我来搞定！	sndshd
str_385608	vo_9_16_260_1_h	persona	(pain grunt)	（受伤音）	sndshd
str_385609	vo_9_16_260_2_h	persona	(pain grunt)	（受伤音）	sndshd
str_385610	vo_9_16_260_3_h	persona	(pain grunt)	（受伤音）	sndshd
str_385611	vo_9_16_260_4_h	persona	(pain grunt)	（受伤音）	sndshd
str_385612	vo_9_16_270_1_h	persona	(death yell)	（死亡音）	sndshd
str_385613	vo_9_16_270_2_h	persona	(death yell)	（死亡音）	sndshd
str_385614	vo_9_16_270_3_h	persona	(death yell)	（死亡音）	sndshd
str_385615	vo_9_16_290_1_h	persona	Stay put, Soldier! I'll patch you up.	别动，大兵！我来给你包扎。	sndshd
str_385616	vo_9_16_290_2_h	persona	Don't move. I'm on my way!	别动。我这就来！	sndshd
str_385617	vo_9_16_290_3_h	persona	Hold up. I've got medpacks!	停一下。我有医疗包！	sndshd
str_385618	vo_9_16_300_1_h	persona	Corporal Kane, hold up! I'm a medic!	Kane 下士，停一下！我是医疗兵！	sndshd
str_385619	vo_9_16_300_2_h	persona	I've got a medpack for you, Corporal Kane.	Kane 下士，我这有医疗包给你。	sndshd
str_385620	vo_9_16_300_3_h	persona	Stay at your position, Kane. I'll heal you!	待在原地，Kane。我来治你！	sndshd
str_385621	vo_9_16_300_4_h	persona	Stay there, Corporal Kane. I'll have you fixed up in no time!	待在那儿，Kane 下士。我马上就能把你治好！	sndshd
str_385622	vo_9_16_30_1_h	persona	I'm a little busy right now.	{furrow}我现在有点忙。	sndshd
str_385623	vo_9_16_310_1_h	persona	This doesn't look so bad.	伤得不算重嘛。	sndshd
str_385624	vo_9_16_310_2_h	persona	Stop movin' around, would ya?	别来回乱动了，行不？	sndshd
str_385625	vo_9_16_310_3_h	persona	Now for a little medpack magic.	下面轮到医疗包大显神通了。	sndshd
str_385626	vo_9_16_310_4_h	persona	Here you go.	来，好了。	sndshd
str_385627	vo_9_16_310_5_h	persona	Now just hold still a minute.	现在稳住，别动一会儿。	sndshd
str_385628	vo_9_16_320_1_h	persona	That's it. Time to kill more Strogg Marine.	好了。该去多杀几个 Strogg 了，陆战队员。	sndshd
str_385629	vo_9_16_320_2_h	persona	You're finished. Move out soldier.	治好了。出发吧，大兵。	sndshd
str_385630	vo_9_16_320_3_h	persona	You're healed. Back at it, Marine.	治好了。接着干吧，陆战队员。	sndshd
str_385631	vo_9_16_320_4_h	persona	That should do it.	这样应该就行了。	sndshd
str_385632	vo_9_16_80_1_h	persona	Man down!	有人中弹！	sndshd
str_385633	vo_9_16_80_2_h	persona	We've got a Marine down!	有陆战队员倒下了！	sndshd
str_385634	vo_9_16_80_3_h	persona	We're taking casualties!	我们出现伤亡了！	sndshd
str_385635	vo_9_16_80_4_h	persona	They got a Marine!	他们干掉了一个陆战队员！	sndshd
str_385636	vo_9_16_90_1_h	persona	That was all mine!	这个全算我的！	sndshd
str_385637	vo_9_16_90_2_h	persona	Scratch one freak!	报销一个怪胎！	sndshd
str_385638	vo_9_16_90_3_h	persona	Gotcha!	逮到你了！	sndshd
str_385639	vo_9_16_90_4_h	persona	Yesss!	爽——！	sndshd
str_385640	vo_9_16_90_5_h	persona	Eat it!	吃我一发！	sndshd
str_385641	vo_9_16_90_6_h	persona	This is gettin' fun!	越打越有意思了！	sndshd
str_385642	vo_9_16_90_7_h	persona	Squib's down!	杂碎倒了！	sndshd
str_385643	vo_9_16_90_8_h	persona	Ha! That was easy!	哈！太轻松了！	sndshd
str_385644	vo_9_17_130_1_h	persona	Whew, I almost bought it that time.	呼，刚才差点交代了。	sndshd
str_385645	vo_9_17_130_2_h	persona	Hey, thanks for the assist.	嘿，多谢搭把手。	sndshd
str_385646	vo_9_17_130_3_h	persona	I thought I was dead. Thanks.	我以为自己死定了。谢了。	sndshd
str_385647	vo_9_17_140_1_h	persona	That was pretty damn nice!	干得真他妈漂亮！	sndshd
str_385648	vo_9_17_140_2_h	persona	Not bad.	不赖。	sndshd
str_385649	vo_9_17_140_3_h	persona	You sure showed that Strogg!	你可给那 Strogg 好好上了一课！	sndshd
str_385650	vo_9_17_140_4_h	persona	Hey, that was sweet!	嘿，这下真带劲！	sndshd
str_385651	vo_9_17_140_5_h	persona	That was freakin' great!	真他妈漂亮！	sndshd
str_385652	vo_9_17_140_6_h	persona	You got 'em, Marine!	干掉他了，好样的！	sndshd
str_385653	vo_9_17_140_7_h	persona	Great shot!	好枪法！	sndshd
str_385654	vo_9_17_140_8_h	persona	Nice one, Soldier!	漂亮，士兵！	sndshd
str_385655	vo_9_17_150_1_h	persona	Watch your damn line of fire!	{furrow}看好你他妈的射界！	sndshd
str_385656	vo_9_17_150_2_h	persona	Hey! I'm not your target!	{furrow}嘿！我不是你的目标！	sndshd
str_385657	vo_9_17_150_3_h	persona	What the hell are you doin'?	{furrow}你到底在干什么？	sndshd
str_385658	vo_9_17_150_4_h	persona	Stop shooting me!	{furrow}别朝我开枪！	sndshd
str_385659	vo_9_17_150_5_h	persona	Why the hell are you shootin' at me?	{furrow}你他妈为什么朝我开枪？	sndshd
str_385660	vo_9_17_160_1_h	persona	Dammit! You iced a soldier!	{furrow}该死！你干掉了一名士兵！	sndshd
str_385661	vo_9_17_160_2_h	persona	Shoot the Strogg, not our guys!	{furrow}打 Strogg，别打自己人！	sndshd
str_385662	vo_9_17_160_3_h	persona	You just fragged a Marine!	{furrow}你刚干掉了一个陆战队员！	sndshd
str_385663	vo_9_17_200_1_h	persona	Behind you!	小心背后！	sndshd
str_385664	vo_9_17_200_2_h	persona	The Strogg are in back!	Strogg 在后面！	sndshd
str_385665	vo_9_17_200_3_h	persona	You got company behind you!	小心，你背后有敌人！	sndshd
str_385666	vo_9_17_210_1_h	persona	They're on the left flank!	他们在左翼！	sndshd
str_385667	vo_9_17_210_2_h	persona	We got Strogg to the left!	左边有 Strogg！	sndshd
str_385668	vo_9_17_210_3_h	persona	Look left!	看左边！	sndshd
str_385669	vo_9_17_220_1_h	persona	Look to right!	看右边！	sndshd
str_385670	vo_9_17_220_2_h	persona	On the right flank!	在右翼！	sndshd
str_385671	vo_9_17_230_1_h	persona	Strogg up high!	上面有 Strogg！	sndshd
str_385672	vo_9_17_230_2_h	persona	Look up there!	看上面！	sndshd
str_385673	vo_9_17_230_3_h	persona	Freak's above us!	怪胎在我们头顶！	sndshd
str_385674	vo_9_17_240_1_h	persona	It's game time, freak!	好戏开场了，怪胎！	sndshd
str_385675	vo_9_17_240_2_h	persona	Target acquired!	锁定目标！	sndshd
str_385676	vo_9_17_240_3_h	persona	This freak's mine!	这只怪胎归我！	sndshd
str_385677	vo_9_17_240_4_h	persona	Got a Strogg in my sights!	一只 Strogg 进我准星了！	sndshd
str_385678	vo_9_17_240_5_h	persona	Die, squib!	去死吧，杂碎！	sndshd
str_385679	vo_9_17_240_6_h	persona	Stand back, this one's mine!	都让开，这只是我的！	sndshd
str_385680	vo_9_17_260_1_h	persona	(pain grunt)	（受伤音）	sndshd
str_385681	vo_9_17_260_2_h	persona	(pain grunt)	（受伤音）	sndshd
str_385682	vo_9_17_260_3_h	persona	(pain grunt)	（受伤音）	sndshd
str_385683	vo_9_17_260_4_h	persona	(pain grunt)	（受伤音）	sndshd
str_385684	vo_9_17_270_1_h	persona	(death yell)	（死亡音）	sndshd
str_385685	vo_9_17_270_2_h	persona	(death yell)	（死亡音）	sndshd
str_385686	vo_9_17_270_3_h	persona	(death yell)	（死亡音）	sndshd
str_385687	vo_9_17_290_1_h	persona	I'm on my way, Marine!	我这就过来，坚持住！	sndshd
str_385688	vo_9_17_290_2_h	persona	Stay down! I'm a medic!	趴着别动！我是医疗兵！	sndshd
str_385689	vo_9_17_290_3_h	persona	Remain there. I'll fix you up!	待在原地，我来给你处理！	sndshd
str_385690	vo_9_17_300_1_h	persona	Corporal Kane, remain there! I'll heal you!	Kane 下士，待在原地！我来治疗你！	sndshd
str_385691	vo_9_17_300_2_h	persona	Wait there, Kane. I'm a medic!	在那儿等着，Kane。我是医疗兵！	sndshd
str_385692	vo_9_17_300_3_h	persona	Don't move Corporal Kane. I've got a medpack for you!	别动，Kane 下士，我这儿有医疗包！	sndshd
str_385693	vo_9_17_300_4_h	persona	I'm on my way, Corporal Kane!	我这就过来，Kane 下士！	sndshd
str_385694	vo_9_17_30_1_h	persona	I've got no time for talkin'.	{furrow}我没工夫闲聊。	sndshd
str_385695	vo_9_17_30_2_h	persona	Don't you have something else to do?	{furrow}你就没别的事可干了吗？	sndshd
str_385696	vo_9_17_310_1_h	persona	Here ya go.	好了，给你。	sndshd
str_385697	vo_9_17_310_2_h	persona	You've gotta stay out of the line of fire, Marine.	你得离火线远点，士兵。	sndshd
str_385698	vo_9_17_310_3_h	persona	Here's a medpack.	给，医疗包。	sndshd
str_385699	vo_9_17_310_4_h	persona	Okay, now don't move.	好，现在别动。	sndshd
str_385700	vo_9_17_310_5_h	persona	This won't take long.	用不了多久。	sndshd
str_385701	vo_9_17_320_1_h	persona	Okay, I'm done. Go frag some squibs.	好了，处理完了。去多宰几只杂碎吧。	sndshd
str_385702	vo_9_17_320_2_h	persona	That's it. See you around.	搞定。回头见。	sndshd
str_385703	vo_9_17_320_3_h	persona	I'm done, Marine. Remember to keep low.	好了，士兵。记得放低身子。	sndshd
str_385704	vo_9_17_320_4_h	persona	That's as much as I can do. Watch yourself, Marine.	我只能帮你到这儿了。自己当心，士兵。	sndshd
str_385705	vo_9_17_360_1_h	persona	Kane, wait. Your armors damaged.	Kane，等等。你的护甲受损了。	sndshd
str_385706	vo_9_17_360_2_h	persona	Corporal Kane. Wait and Ill repair your armor	Kane 下士，等一下，我来修你的护甲。	sndshd
str_385707	vo_9_17_360_3_h	persona	I can fix your armor, Kane.	我能修好你的护甲，Kane。	sndshd
str_385708	vo_9_17_370_1_h	persona	Ill have you patched up in no time.	我马上就把你修补好。	sndshd
str_385709	vo_9_17_370_2_h	persona	This wont take long.	用不了多久。	sndshd
str_385710	vo_9_17_370_3_h	persona	Just a few seconds and youll right back into the fight.	就几秒钟，你马上就能重返战斗。	sndshd
str_385711	vo_9_17_380_1_h	persona	Youre good to go, Marine.	可以出发了，陆战队员。	sndshd
str_385712	vo_9_17_380_2_h	persona	Thats all I can do. Good luck.	我只能做到这儿了。祝你好运。	sndshd
str_385713	vo_9_17_380_3_h	persona	There. Finished. Now try to be more careful.	好了。完工。以后小心着点。	sndshd
str_385714	vo_9_17_80_1_h	persona	We got a Marine down!	有陆战队员倒下了！	sndshd
str_385715	vo_9_17_80_2_h	persona	Dammit! They fragged another Marine!	该死！他们又干掉了一个弟兄！	sndshd
str_385716	vo_9_17_80_3_h	persona	We got a casualty!	我们有人伤亡！	sndshd
str_385717	vo_9_17_80_4_h	persona	There's a Marine down!	有队员倒下了！	sndshd
str_385718	vo_9_17_90_1_h	persona	That Squib is out of commission.	那杂碎报废了。	sndshd
str_385719	vo_9_17_90_2_h	persona	Ooooorah!	呜——啦！	sndshd
str_385720	vo_9_17_90_3_h	persona	Feel the burn!	尝尝灼烧的滋味！	sndshd
str_385721	vo_9_17_90_4_h	persona	Target destroyed!	目标已消灭！	sndshd
str_385722	vo_9_17_90_5_h	persona	Enjoy hell, freak.	地狱里好好待着吧，怪胎。	sndshd
str_385723	vo_9_17_90_6_h	persona	Fear me, Strogg!	怕了吧，Strogg！	sndshd
str_385724	vo_9_17_90_7_h	persona	One less freak in this world.	世上又少了个怪胎。	sndshd
str_385725	vo_9_17_90_8_h	persona	Ha, ha, haaaa!	哈哈，哈——！	sndshd
