id	en	zh	context	status
#str_301543	Okay, I'm back. It was nothing. My mind's just playing tricks on me.	好了，我回来了。什么都没有，是我自己吓自己。	recomp @ recomp	review
#str_301544	You're in the sterilization control room. There should be a console in there.	你在消毒控制室里。里面应该有台控制台。		review
#str_301545	Shit, it's locked up. Hold on, let me try something.	妈的，锁死了。等等，我试试别的办法。	recomp @ recomp	review
#str_301546	Okay, the assembly system is running.	好，组装系统跑起来了。		review
#str_301547	Now get back to that central control room and see if you can reboot the system.	现在回中央控制室，看看能不能重启系统。		review
#str_301548	Yes! It's working!! Get back here on the double.	成了！系统好使了！！快跑步回来。	recomp @ recomp	review
#str_301549	Kane, I got company. Get your ass back here now!	Kane，有敌人摸过来了。赶紧给我滚回来！	recomp @ recomp	review
#str_301550	Aaaaahhh! AAAAAAAAAAHHHHHHH!	啊——！啊——————！！	recomp @ recomp	review
#str_301551	Aaah! Aaaaaaaaaahhhhhh!	（死亡音）	recomp @ recomp	done
#str_301552	{furrow}Hey! You up there! Let me out!	{furrow}嘿！上面的！放我出去！		review
#str_301553	{furrow}Help me! I'm down here!	{furrow}救命！我在下面！		review
#str_301554	{furrow}Damn it, get me out of here!	{furrow}该死的，快放我出去！		review
#str_301555	Hey, {furrow}you're Matthew Kane... {idle}Right after we got word about you, the Strogg attack my squad. I was the only survivor. C'mon, let's get the hell out of here.	嘿，{furrow}你是 Matthew Kane……{idle}我们刚收到你的消息，Strogg 就袭击了我的小队。就我一个活下来。走，咱们赶紧离开这鬼地方。		review
#str_301556	Come here. I can do a quick upgrade to your hyperblaster.	过来。我可以给你的速射爆能枪来个快速升级。	recomp @ recomp	review
#str_301557	There. I just did a little modification. It'll make the rounds from your hyperblaster ricochet.	好了。我做了点小改装，你这速射爆能枪打出的弹丸能弹射了。	recomp @ recomp	review
#str_301558	It looks like there's a passage out of this area right above us. But the only way we're gonna reach it is by stacking some of these barrels up.	看样子正上方有条通道能离开这片区域。可想够到它，只能把这些桶摞起来。		review
#str_301559	The storage system should set them up for us. Why don't you go find the console that activates it and I'll stay here and monitor you?	仓储系统应该能替咱们把桶码好。不如你去找启动它的控制台，我留在这儿给你盯着？		review
#str_301560	I'm staying right here. The Strogg would kill me in a minute.	我就待在这儿不动。出去的话，Strogg 一分钟就能要了我的命。	recomp @ recomp	review
#str_301561	No thanks. If I went with you I'd be hanging from a meat hook in no time.	不了，谢谢。跟你走的话，用不了多久我就得挂上肉钩。	recomp @ recomp	review
#str_301562	I'd be more help to you if I stay here and monitor the system.	我留在这儿盯着系统，对你帮助更大。	recomp @ recomp	review
#str_301563	{confused}What are you still doing here?	{confused}你怎么还在这儿？		review
#str_301564	{puzzled}Don't you want to escape?	{puzzled}你不想逃出去吗？		review
#str_301565	{furrow}Go! Get this system fired up so we can get out of here!	{furrow}快去！把系统点起来，咱们好离开这儿！		review
#str_301566	Cobra squad, this is H Q. Please respond. What is your status?	眼镜蛇小队，这里是总部。请回话，报告你们的状况。	recomp @ recomp	review
#str_301567	Holy shit! I just hit the mother load of Strogg data on this console. Now if I can just figure out how to use it without alerting security.	我操！我在这台控制台上挖到 Strogg 数据的大金矿了。现在就差琢磨出怎么用它还不惊动安保。		review
#str_301568	You okay, Kane?	你还好吗，Kane？	recomp @ recomp	review
#str_301569	Kane, are you hurt?	Kane，你受伤了吗？	recomp @ recomp	review
#str_301570	Kane, don't go dyin' on me. I need you to get out of here.	Kane，可别死在我跟前。我还指着你带我出去呢。	recomp @ recomp	review
#str_301571	Hey, Kane, remember you don't need to kill every Strogg you see.	嘿，Kane，记住，不是见一个 Strogg 就非得杀一个。		review
#str_301572	Long... Raffel... Newquist... where the hell is everyone?	Long……Raffel……Newquist……人都他妈死哪儿去了？		review
#str_301573	Great. Looks like the whole system needs to be rebooted. You're gonna have to locate and restart the sterilization and assembly subsystems.	这下好了。看来整个系统都得重启。你得找到消毒和组装两个子系统，把它们重新启动。		review
#str_301574	C'mon. Through here! Move it! Move it! Move it!	快！走这边！快跑！快跑！快跑！		review
#str_301575	Hey, {confused}you all right? {idle}You're pod came in pretty hard.	嘿，{confused}你没事吧？{idle}你那空投舱砸得可够狠的。		review
#str_301576	Incoming! We've got incoming!! Uuugh!!	来袭！有炮火来袭！！呃啊！！		review
#str_301577	Concentrate all fire on....	集中全部火力，目标……	storage_1  @ storage_1	review
#str_301578	This is creepy as hell. The Strogg use human torsos to store bioelectrical power. The whole tower runs off it.	这里瘆人到家了。Strogg 拿人的躯干储存生物电能，整座塔全靠这个供电。		review
#str_301579	This is Private Terrance Garr. My pod crashed. I need a medic. I... I think my left leg's been severed.	我是列兵 Terrance Garr。我的空投舱坠毁了，需要医疗兵。我……我的左腿好像整个断掉了。	storage_1  @ storage_1	review
#str_301580	Cobra squad, I'm in the level below you. I could use a hand here.	眼镜蛇小队，我在你们下面一层。这边需要搭把手。	storage_1  @ storage_1	review
#str_301581	We're on our way.	我们这就过去。	storage_1  @ storage_1	review
#str_301582	I hate flying in those freakin' pods. They're big metal coffins.	我最烦坐那破空投舱了。那就是一口口大铁棺材。	storage_1  @ storage_1	review
#str_301583	We've done it, H Q! We've broken into the main armory!	我们成功了，总部！我们攻进主军械库了！	storage_1  @ storage_1	review
#str_301584	Look! It's Sasaki! He's alive!	看！是 Sasaki！他还活着！		review
#str_301585	He's a Strogg! Shoot him!! Shoot him!!!	他是 Strogg！开枪！！打死他！！！		review
#str_301586	What a fubared assault. Most Marines are nowhere near the right landing zones.	这次突击真是烂成一锅粥。大部分陆战队员离预定着陆区差着十万八千里。	storage_1  @ storage_1	review
#str_301587	Why didn't intelligence know the energy shielding around these towers would screw up our pods onboard computers?	情报部门怎么就不知道这些塔周围的能量护盾会把空投舱的机载电脑搅成一团糟？	storage_1  @ storage_1	review
#str_301588	We need to find an officer to regroup.	我们得找个军官来重新集结。	storage_1  @ storage_1	review
#str_301589	Shit! My nav computer is screwed up! I'm gonna crash! I'm gonna....	妈的！导航电脑失灵了！我要坠毁了！我要……	storage_1  @ storage_1	review
#str_301590	My pod landed in a lower floor and it's pitch black in here. Somebody tell me where I am.	我的空投舱落到下层了，这里面漆黑一片。谁能告诉我我在哪儿？	storage_1  @ storage_1	review
#str_301591	Someone get me out of this pod! Heeelp meee.	谁来把我从这舱里弄出去！救——命——啊。	storage_1  @ storage_1	review
#str_301592	We just located the pod containing Captain Marin's body. I think I'm gonna be sick.	我们刚找到装着 Marin 上尉遗体的空投舱。我想吐。	storage_1  @ storage_1	review
#str_301593	To all Marines at the Storage Tower. This is Lieutenant Hollenbeck. Regroup at my position ASAP.	数据存储塔的全体陆战队员注意，我是 Hollenbeck 中尉。尽快到我的位置集结。		review
#str_301594	{puzzled}You hear that? {idle}C'mon let's find Hollenbeck.	{puzzled}听见了吗？{idle}走，去找 Hollenbeck。		review
#str_301595	Aaaah! My pod! It's on fire!!!	啊——！我的空投舱！着火了！！！	storage_1  @ storage_1	review
#str_301596	H Q, this is Cobra Squad. We have assembled and are advancing.	总部，这里是眼镜蛇小队。我们已集结完毕，正在推进。	storage_1  @ storage_1	review
#str_301597	Just when I think the Strogg can't sink any lower I see shit like this.	每次我以为 Strogg 已经烂到底了，就会看见这种玩意儿。	storage_1  @ storage_1	review
#str_301598	Lieutenant Morris, Corporal Kane just showed up.	Morris 中尉，Kane 下士刚到。		review
#str_301599	Don't let the Strogg makeup fool ya. He's a damn fine Marine.	别被他那身 Strogg 行头唬住。他可是个顶呱呱的陆战队员。	storage_1  @ storage_1	review
#str_301600	Got it, Hollenbeck out.	收到，Hollenbeck 通话完毕。	storage_1  @ storage_1	review
#str_301601	Kane, good to meet you. Those torso things are supplying bioelectric power to this facility, but they've been shut off. Take the elevator down below and reactivate them so we can open the door to the hangar and let our guys land. {confused}Got it? {furrow}Move out.	Kane，见到你很高兴。那些躯干装置负责给这座设施供应生物电能，现在被关掉了。乘电梯下去把它们重新激活，我们才能打开机库大门，让弟兄们降落。{confused}明白了？{furrow}出发。		review
#str_301602	{furrow}You have your orders, Kane. Take the elevator down to where the torso devices are stored and reactivate them.	{furrow}命令已经下了，Kane。乘电梯下到存放躯干装置的地方，把它们重新激活。		review
#str_301603	{furrow}What's your problem? Get down to Distribution and reactivate the torso storage devices. We need that ASAP!	{furrow}你有什么毛病？下到配电区去，把躯干存储装置重新激活。这事十万火急！		review
#str_301604	{furrow}Marine, I expect you to follow orders! Get to Distribution and deploy the T S Ds now!	{furrow}陆战队员，我要你服从命令！立刻去配电区部署 TSD！		review
#str_301605	H Q, this is Grizzly squad. We're in deep shit. Send... aaahh!	总部，这里是灰熊小队。我们麻烦大了。快派……啊——！		review
#str_301606	Rutger and Mills, accompany Kane down to distribution.	Rutger、Mills，陪 Kane 下配电区。	storage_1  @ storage_1	review
#str_301607	Will do.	遵命。	storage_1  @ storage_1	review
#str_301608	Somebody help me! I'm trapped down in level 8. They're gonna be coming through any second!	谁来救救我！我被困在第 8 层了。它们随时都会冲进来！	storage_1  @ storage_1	review
#str_301609	Corporal Kane, our orders are to accompany you down to distribution.	Kane 下士，我们奉命陪你下配电区。	storage_1  @ storage_1	review
#str_301610	You lead, we'll follow.	你带头，我们跟上。	storage_1  @ storage_1	review
#str_301611	You know all the dismembered torsos around here? The Strogg use them to store bioelectric power.	看见这儿到处都是的残缺躯干了吗？Strogg 拿它们储存生物电能。	storage_1  @ storage_1	review
#str_301612	What kind of sick mind designed this to run off bioelectrical power?	得是多变态的脑子，才能设计出靠生物电能运转的这套东西？		review
#str_301613	I know a little about Strogg weaponry. Mind if I take a look at your rail gun?	我对 Strogg 的武器略知一二。介意我看看你的轨道炮吗？	storage_2  @ storage_2	review
#str_301614	I just upped the field output by 300 percent. Now that rail gun is gonna really rip the Strogg a new asshole.	我刚把场强输出提高了 300%。现在这门轨道炮真能把 Strogg 轰出个新屁眼来。		review
#str_301615	Good thing Lieutenant Hollenbeck was here to pick up the pieces. Captain Marin was supposed to run this show.	幸好有 Hollenbeck 中尉在这儿收拾残局。这场行动本来该由 Marin 上尉指挥。		review
#str_301616	I saw Captain Marin's pod when it landed. It was swarmed by Strogg before he could even get out.	我看见 Marin 上尉的空投舱落地了。人还没来得及出来，就被 Strogg 围了个水泄不通。	storage_1  @ storage_1	review
#str_301617	The Strogg tore Marin to pieces in seconds. Shit, there was blood everywhere.	Strogg 几秒钟就把 Marin 撕碎了。妈的，到处都是血。	storage_1  @ storage_1	review
#str_301618	Kane, good job restoring the bioelectric power. Now I need you to locate the control room that opens the hangar doors. Move quick, troop transports are waiting to land.	Kane，生物电能恢复得漂亮。现在我要你找到控制机库大门的控制室。动作快点，运兵机还等着降落。	storage_1  @ storage_1	review
#str_301619	Kane is going alone. I need you on the perimeter.	Kane 一个人去。你们去外围警戒。		review
#str_301620	{furrow}Yes, sir.	{furrow}是，长官。		review
#str_301621	{furrow}Yes, Lieutenant.	{furrow}是，中尉。		review
#str_301622	This is Badger Squad in the hangar. We're being slaughtered here. Send...	这里是机库的猛獾小队。我们正遭到屠杀。快派……		review
#str_301623	{furrow}You, police the area for weapons and ammo. {idle}There's no telling when that thing could return..	{furrow}你，把这片区域的武器弹药收拢起来。{idle}谁也说不准那东西什么时候会回来。		review
#str_301624	{furrow}You, contact H Q. Have them send medics immediately.	{furrow}你，联系总部，让他们立刻派医疗兵来。		review
#str_301625	{scared}We just got our asses handed to us. {furrow}Some creature ambushed my team. {idle}It must be guarding the towers.	{scared}我们刚被打得屁滚尿流。{furrow}有头怪物伏击了我的队伍。{idle}它八成是在守卫这些塔。		review
#str_301626	Don't you die.	你可别死。	storage_1  @ storage_1	review
#str_301627	C'mon. Stay with me.	撑住，别昏过去。	storage_1  @ storage_1	review
#str_301628	{furrow}Shit.	{furrow}妈的。		review
#str_301629	Aaaah. Aaaaah! Damn it hurts.	啊……啊——！该死，疼死了。	storage_1  @ storage_1	review
#str_301630	Hold on. I gave you something to dull the pain.	撑住。我给你打了点止痛的。	storage_1  @ storage_1	review
#str_301631	This is...... Badger Squad in the hangar. We're being...... slaughtered.	这里是……机库的猛獾小队。我们正……遭到屠杀。		review
#str_301632	Aaaaaahhh.	（死亡音）	storage_1  @ storage_1	done
#str_301633	Kane. This is Rhodes. Find me, we gotta get moving.	Kane，我是 Rhodes。来找我，咱们得赶紧行动。	storage_1  @ storage_1	review
#str_301634	Kane, where are you? Find me so we can get the hell out of here.	Kane，你在哪儿？快来找我，咱们好离开这鬼地方。	storage_1  @ storage_1	review
#str_301635	Kane, this is Rhodes. What are you doin'? Find me so we can get on with our mission.	Kane，我是 Rhodes。你磨蹭什么呢？快来找我，咱们好继续执行任务。	storage_1  @ storage_1	review
#str_301636	Damn, what a mess. {furrow}That tower Guardian tore through us like a tornado of knives. {idle}All right, Strauss. Both Kane and I are in the Data Storage Tower. {puzzled}What now?	该死，一片狼藉。{furrow}那头塔楼守卫像一阵刀子旋风，把我们撕了个稀烂。{idle}好了，Strauss。我和 Kane 都在数据存储塔。{puzzled}接下来干什么？		review
#str_301637	Greetings, Corporal Rhodes. You must locate the security interface. There is one in each terminal that must be disabled to gain access to the Core. But be careful, only Corporal Kane can use it.	你好，Rhodes 下士。你们必须找到安全接口。每座终端里都有一个，全部解除才能进入核心。不过注意，只有 Kane 下士能操作它。		review
#str_301638	Will do. Rhodes out. {furrow}You heard the man, let's find that security station.	明白。Rhodes 通话完毕。{furrow}都听见了吧，咱们去找那个安全站。		review
#str_301639	{confused}I wonder how the rest of our squad is doing? {idle}I think everyone got off the Hannibal in one piece.	{confused}不知道小队其他人怎么样了？{idle}大家离开汉尼拔号的时候，应该都还全须全尾。		review
#str_301640	Last I saw of Strauss, he was surrounded by about fifty Marine bodyguards. He also got a big group of techs, bowing and scraping to him. {happy}It's the happiest I ever seen him.	我最后一次见到 Strauss，他身边围着差不多五十个陆战队保镖，还有一大帮技师对他点头哈腰。{happy}我从没见他那么快活过。		review
#str_301641	Maybe you didn't hear me. I need you to find the control room that opens the hangar doors.	你大概没听清。我要你去找到能打开机库大门的控制室。	storage_1  @ storage_1	review
#str_301642	Is there a problem, Corporal? I want you to find the control room and open the hangar doors on the double.	有什么问题吗，下士？我要你跑步前进，找到控制室，把机库大门打开。	storage_1  @ storage_1	review
#str_301643	Soldier, I gave you an order! Find a way to open the hangars door now!	士兵，我下的是命令！马上想办法把机库大门打开！	storage_1  @ storage_1	review
#str_301644	Grenade! Gre...	手雷！手——		review
#str_301645	Aaaahhh! My arm! MY ARRRRRRMMM!!!	啊——！我的胳膊！我的胳膊——！！！		review
#str_301646	This is Falcon one, awaiting activation of the hangar doors.	这里是猎鹰一号，等待机库大门开启。		review
#str_301647	This is Falcon one. We're burning up fuel here. I need those hangar doors opened.	这里是猎鹰一号。我们在白白烧油，赶紧把机库大门打开。		review
#str_301648	This is Falcon one, what's the hold up? This zone is hot and I need to land!	这里是猎鹰一号，还在磨蹭什么？这片空域交火激烈，我必须降落！		review
#str_301649	That heat source is moving rapidly towards the hangar. Whatever it is, you can bet it isn't friendly.	那个热源正快速逼近机库。不管那是什么，保准不是友军。		review
#str_301650	That did it! The hangar doors are open! Falcon one to commence landing procedure.	成了！机库大门开了！猎鹰一号开始降落程序。		review
#str_301651	Falcon one has landed. Troops are being deployed. Shit, something's under the hangar floor.	猎鹰一号已着陆，部队正在下机。妈的，机库地板下面有东西。		review
#str_301652	Shit. It's trying to beat it's way through. Immediate dust off in...	妈的，它想砸穿地板冲上来。立即起飞，倒计时……	storage_1  @ storage_1	review
#str_301653	A Strogg creature just tore through the hangar floor like it was wet cardboard. It's huge. I estimate thirty feet tall. We're taking heavy casualties.	一头 Strogg 怪物刚把机库地板撕开了，跟撕湿纸板似的。这家伙巨大无比，目测有三十英尺高。我们伤亡惨重。		review
#str_301654	The creature. Its huge! Light weapons don't hurt it!	那怪物，太大了！轻武器根本伤不了它！		review
#str_301655	Nothing's slowing it down!	什么都拦不住它！	storage_1  @ storage_1	review
#str_301656	Locked. The Strogg must have sealed off all access to the elevators. Huh. {happy}I got a little something that'll clear it away.	锁死了。Strogg 准是把通往电梯的路全封了。哼。{happy}我这儿正好有点小玩意儿，能把它清出条道来。		review
#str_301657	Stand back.	退后。	storage_1  @ storage_1	review
#str_301658	{furrow}Back up, Kane. You're too close to the explosives.	{furrow}退后，Kane。你离炸药太近了。		review
#str_301659	{furrow}Kane, I can't fire the explosives with you standing there.	{furrow}Kane，你站在那儿我没法引爆。		review
#str_301660	{furrow}Kane, get the hell out of the way.	{furrow}Kane，赶紧让开。		review
#str_301661	{happy}Ha. They ain't no door that a little compressed Comptazine won't unlock. Let's roll.	{happy}哈，就没有一点压缩 Comptazine 开不了的门。出发。		review
#str_301662	Ho, man, this is incredible. Would you look at all this?	嚯，老天，太壮观了。你瞧瞧这一片。	storage_1  @ storage_1	review
#str_301663	{happy}Shit, I think I can see my house from here.	{happy}妈的，我觉得从这儿都能看见我家房顶了。		review
#str_301664	Lets get you to that security interface at the top of this tower.	咱们这就送你去塔顶那个安全接口。	storage_1  @ storage_1	review
#str_301665	Well done, Corporal Kane! The Core security interface from Data Storage is disabled. Corporal Rhodes, you should remain there and guard the console in case the Strogg should attempt to reactivate it. Corporal Kane should locate the tram and take it to the Data Processing Tower. There he will have to deactivate the second security station at the top. Strauss out.	干得好，Kane 下士！数据存储塔通往核心的安全接口已解除。Rhodes 下士，你应留在原地看守控制台，以防 Strogg 试图将其重新激活。Kane 下士则应找到轨道车，乘它前往数据处理塔，在塔顶解除第二个安全站。Strauss 通话完毕。	storage_1  @ storage_1	review
#str_301666	Damn, that man's about as warm as a bag of ice. Well, you better get goin', Kane. See ya around.	啧，那家伙可真热情，跟一袋冰块似的。行了，你该上路了，Kane。回头见。		review
#str_301667	Go on now. Don't worry about me. You're the only one who can activate the security consoles at the tops of the towers.	快走吧，别担心我。塔顶那些安全控制台，只有你一个人能操作。	storage_1  @ storage_1	review
#str_301668	{furrow}Kane, come on. Haul ass to the Strogg tram. You have to get to the Process tower.	{furrow}Kane，快点。撒腿跑去 Strogg 轨道车那儿。你必须赶到数据处理塔。		review
#str_301669	{furrow}amn it, Kane. Get out of here. You're needed at the Process tower.	{furrow}该死，Kane，快走。数据处理塔那边需要你。		review
#str_301670	Lieutenant Morris, this is Cortez, do you read me?	Morris 中尉，我是 Cortez，收到了吗？		review
#str_301671	This is Morris. Go ahead.	我是 Morris，请讲。	storage_1  @ storage_1	review
#str_301672	I have hijacked a tram and am currently passing through the Storage Tower.	我劫下了一辆轨道车，目前正穿过数据存储塔。	storage_1  @ storage_1	review
#str_301673	Good. Proceed to the Process Tower. It’s our next rendezvous point.	很好。继续前往数据处理塔，那是我们下一个会合点。	storage_1  @ storage_1	review
#str_301674	Many of the tram tracks have been destroyed. I will most likely have to go to the main station.	很多轨道已经被毁。我多半得绕去总站。	storage_1  @ storage_1	review
#str_301675	Just so long as you make it to the party. See you, Alex. Morris, out.	只要你能赶上这场好戏就行。回见，Alex。Morris 通话完毕。	storage_1  @ storage_1	review
#str_301676	Is this what the Strogg have planned for all of us if they take over the Earth?	要是 Strogg 占领了地球，这就是他们给我们所有人准备的下场吗？	storage_2  @ storage_2	review
#str_301677	Why? Why would the Strogg do this?	为什么？Strogg 为什么要干出这种事？	storage_2  @ storage_2	review
#str_301678	H Q, this Cobra squad. We've just taken level five and we are continuing to advance.	总部，这里是眼镜蛇小队。我们刚拿下第五层，正继续推进。	storage_2  @ storage_2	review
#str_301679	This is like something out of a nightmare.	这简直像从噩梦里搬出来的。	storage_2  @ storage_2	review
#str_301680	H Q, we've located, Lieutenant Shoemaker in the lower levels... or at least pieces of him.	总部，我们在下层找到了 Shoemaker 中尉……或者说，找到了他的碎块。		review
#str_301681	Whatever the hell that is, leave it alone. It looks dangerous.	管那玩意儿是什么，别去碰。看着就危险。	storage_2  @ storage_2	review
#str_301682	Something about that gives me the creeps. Don't touch it.	那东西看着就让我发毛。别碰。	storage_2  @ storage_2	review
#str_301683	Kane, this is Hollenbeck. Good job, the T S D's are being redeployed. Now get back up here on the double.	Kane，我是 Hollenbeck。干得好，TSD 正在重新部署。现在跑步回到上面来。	storage_2  @ storage_2	review
#str_301684	Wish all our missions were this easy. Hey, what's that?	要是每次任务都这么轻松就好了。嘿，那是什么？	storage_2  @ storage_2	review
#str_301685	This wasn't such a tough mission. Hmm, what's that doing?	这任务也没多难嘛。唔，那玩意儿在干什么？	storage_2  @ storage_2	review
#str_301686	H Q, my scanners show a large heat source in the center of the building. It's moving upward rapidly.	总部，我的扫描仪显示大楼中央有一个大型热源，正在快速上移。	storage_2  @ storage_2	review
#str_301687	Quiet!  Keep your eyes open!	安静！眼睛都放亮点！	building_b @ building_b	review
#str_301688	Heh, if we'd been a couple minutes later, you'd be a squib.	嘿，我们要是再晚到几分钟，你就变成 Strogg 杂碎了。		review
#str_301689	Scorpion, no evac units are in your immediate area. Secure the bridge control room and sit tight.	天蝎小队，你们附近没有撤离单位。守住大桥控制室，原地待命。	tram_1 @ tram_1	review
#str_301690	Do the best you can, Scorpion. An evac unit is en route. H Q, out.	尽力撑住，天蝎小队。撤离单位已在路上。总部通话完毕。	tram_1 @ tram_1	review
#str_301691	Thanks for the assist, Kane. We were dropped into an ambush.	多谢支援，Kane。我们一落地就进了埋伏圈。	tram_1 @ tram_1	review
#str_301692	Yeah, you musta seen what the bastards did to the rest of our squad. Now were just trying to get out of here.	是啊，那帮杂种把我们小队其他人祸害成什么样，你八成也看见了。现在我们只想活着出去。		review
#str_301693	Kane, youre probably looking to get to the next tower. Come with us. We have orders to secure the bridge control center. From there you can catch a tram at the hub a couple of clicks away.	Kane，你八成是想去下一座塔吧。跟我们走。我们奉命去占领大桥控制中心，从那儿走几公里到枢纽站，你就能搭上轨道车。		review
#str_301694	{happy}Hear that . . . . thats our ride out of this hell hole!	{happy}听见没……那就是带咱们离开这鬼地方的班车！		review
#str_301695	{scared}Shit! Its a Strogg transport! Look out!	{scared}妈的！是 Strogg 运输机！小心！		review
#str_301696	Here. I scavanged this off a dead Strogg. It looks like it'd work on your lightning weapon. Give it a try.	给。这是我从一具 Strogg 尸体上捡的，看着能装到你那闪电枪上。试试看。		review
#str_301697	I'll fix your armor.	我来修你的护甲。		review
#str_301698	Let me repair that.	让我来修一下。		review
#str_301699	Youre good to go.	修好了，走吧。	marine_3 @ ai	review
#str_301700	Ready? Hit it!	准备好了？动手！	tram_1 @ tram_1	review
#str_301701	{happy}Ha! We kicked their asses good!	{happy}哈！咱们把它们揍得屁滚尿流！		review
#str_301702	Okay, Kane. Head upstairs and find a way to extend the bridge to the hub area. We'll stay here and guard your back.	好了，Kane。上楼去想办法把桥伸到枢纽区那边。我们留在这儿给你殿后。	tram_1 @ tram_1	review
#str_301703	Kane. You are lucky I recognized you. We were ambushed and the men are scattered. So I will accompany you. Lead the way.	Kane，算你走运，我认出了你。我们中了埋伏，弟兄们都被打散了。所以我跟你一起走。你带路。		review
#str_301704	Lieutanant Morris, this is Cortez again. I am nearing the tram hub but it will still be a while before I make it to the Processing Tower.	Morris 中尉，还是我，Cortez。我快到轨道车枢纽了，不过赶到数据处理塔还得再花些时间。		review
#str_301705	I copy that. Just get to there as soon as you can. Morris, out.	收到。尽快赶过来就行。Morris 通话完毕。	tram_1 @ tram_1	review
#str_301706	The tram I was in took a direct hit from a rocket. I was knocked out of the car, but I managed to find safety.	我乘的那辆轨道车被火箭弹直接命中。我被震出了车厢，好在找到了安全的地方。		review
#str_301707	I had hoped to never again ride in another one of these. Please, allow me to drive.	我本来发誓再也不坐这种东西了。请让我来开。		review
#str_301708	601 . . .602 . . .603. {happy}Ha. Stroggos is proving to be a target rich planet.	601……602……603。{happy}哈，事实证明，Stroggos 真是个靶子管够的星球。		review
#str_301709	Hello, Kane. You are quite lucky I didnt shoot when I first had that Strogg face of yours in my crosshairs. But then, had I killed you, I would have lost the bet with Rhodes. And that would not do.	你好，Kane。你那张 Strogg 脸刚进我准星的时候，我没扣扳机，算你运气好。不过话说回来，要是把你打死了，我跟 Rhodes 打的赌就输了。那可不行。	tram_1 @ tram_1	review
#str_301710	I am on my way to the Processing Tower, {puzzled}why don't you accompany me? But before we can proceed this tram must be rotated in the proper direction and the track must be repaired. Search around and see what you can do.	我正要去数据处理塔，{puzzled}不如你和我同行？不过出发之前，这辆轨道车得转到正确的方向，轨道也得修好。四处找找，看看你能做点什么。		review
#str_301711	This tram can't take much more abuse.	这辆轨道车再挨几下就要散架了。		review
#str_301712	{furrow}Damn it, Kane. Do something!	{furrow}该死，Kane，想想办法！		review
#str_301713	We are so screwed.	我们这回真是完了。		review
#str_301714	{furrow}Was I hit? Do you see any blood?	{furrow}我中弹了吗？你看见血了没有？		review
#str_301715	Shit, there's nothing I can do. We've gotta sit and wait until  that tram car goes by. Keep the Strogg off our backs until the track clears.	妈的，我一点办法都没有。咱们只能干等着那节车厢开过去。在轨道空出来之前，顶住 Strogg，别让它们咬上来。		review
#str_301716	{furrow}About damn time. Let me get this crate moving again.	{furrow}可算等到了。让我把这破车再发动起来。		review
#str_301717	Good job, Kane. The tram is now facing the right direction. Return to the tram and we can be on our way.	干得好，Kane。轨道车已经转到正确方向了。回车上来，我们就能出发了。		review
#str_301718	Good job, Kane. The tram is now facing the right direction. But you still need to find a way to repair the track.	干得好，Kane。轨道车已经转到正确方向了。不过你还得想办法把轨道修好。		review
#str_301719	Excellent, Kane. The track has been repaired. Return to the tram and we can be on our way.	太好了，Kane。轨道已经修复。回车上来，我们就能出发了。		review
#str_301720	Excellent, Kane. The track has been repaired. But now you must find some way to turn the tram so that it faces the right direction.	太好了，Kane。轨道已经修复。但你还得想办法把轨道车转到正确的方向。		review
#str_301721	I must apologize for the condition of this tram. It has been damaged and will not run at full speed.	这辆轨道车的状况，我得说声抱歉。它受了损伤，跑不到全速了。	tram_1 @ tram_1	review
#str_301722	This is where my squad was ambushed. The track was damaged so I had to head back alone. The tech guy in my squad said the Strogg should have some type of repair bots around here to fix  the break. Lets try to find em.	我的小队就是在这儿中的埋伏。轨道坏了，我只好一个人往回走。我们队里的技术兵说，Strogg 在这附近应该有那种维修机器人，能把断轨修好。咱们找找看。		review
#str_301723	Wait! Wait! This is Corporal Kane.	等等！别开枪！这位是 Kane 下士。		review
#str_301724	Lybeck? What are you doin' here?	Lybeck？你怎么在这儿？		review
#str_301725	Trying to catch up with our squad.	想追上咱们小队。		review
#str_301726	Don't bother. I'm the only survivor. Well, other than that Cortez guy.	别费劲了。就我一个活口。哦，还有那个叫 Cortez 的。		review
#str_301727	Stay sharp, Kane. We will no doubt have issues getting through the hot zone on the way to the Processing Tower.	保持警惕，Kane。去数据处理塔的路上要穿过交火区，肯定不会太平。	tram_1 @ tram_1	review
#str_301728	We have only a few miles to go, but there have been reports of Strogg in the area. Keep on your toes.	只剩几英里路了，不过有报告说这一带出现了 Strogg。打起精神来。	tram_1 @ tram_1	review
#str_301729	I do not like the looks of this at all.	这情形我一点都不喜欢。		review
#str_301730	I can't leave Macklin alone. He'd die.	我不能丢下 Macklin 不管。那样他会死的。		review
#str_301731	I've got no choice. I'm stayin' here.	我没得选。我就留在这儿。		review
#str_301732	Watch yourself, Kane!	当心，Kane！		review
#str_301733	Look out!	小心！		review
#str_301734	The bastards!	这帮杂种！		review
#str_301735	Kane, the other side!	Kane，另一边！		review
#str_301736	Watch the other side!	注意另一边！		review
#str_301737	Welcome back, my friend. Next stop, the Strogg Data Processing Tower.	欢迎回来，我的朋友。下一站，Strogg 数据处理塔。	tram_1b @ tram_1b	review
#str_301738	Strogg to our right!	右边有 Strogg！	tram_1b @ tram_1b	review
#str_301739	Watch out. We have company on the right!	当心，右边有敌人！	tram_1b @ tram_1b	review
#str_301740	Over to the right side!	在右边！	tram_1b @ tram_1b	review
